SKU,Product,Product additional attribute 6,Required by,PO #,PO date,Status,Product additional attribute 8,Supplier,Quantity,Cost,Total
9078,2pt 23.30 (.917) A UNI Autoflex COIL C/WISE,False,,P23-3142,20-Aug-2026,Fully billed,FALSE,Bohler (Voestalpine),"3,342.00",1.5199836,"5,079.77"
9078,2pt 23.30 (.917) A UNI Autoflex COIL C/WISE,False,15-Oct-2025,P23-2466,29-Sep-2025,Completed,FALSE,Bohler (Voestalpine),"1,365.00",1.6536754,"2,257.31"
9078,2pt 23.30 (.917) A UNI Autoflex COIL C/WISE,False,15-May-2026,P23-2861,13-Apr-2026,Completed,FALSE,Martin Miller (Voestalpine),"1,694.00",1.5403255,"2,609.34"
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-2467,29-Sep-2025,Completed,TRUE,Martin Miller (Voestalpine),297.00,1.6538128,491.18
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-2693,14-Jan-2026,Credited,TRUE,Bohler (Voestalpine),300.00,1.6138724,484.16
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-2729,29-Jan-2026,Completed,TRUE,Martin Miller (Voestalpine),100.00,1.5700451,157.00
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-2730,30-Jan-2026,Completed,TRUE,Martin Miller (Voestalpine),200.00,1.5725718,314.53
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-2731,30-Jan-2026,Completed,TRUE,Martin Miller (Voestalpine),200.00,1.5718773,314.39
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-2863,13-Apr-2026,Completed,TRUE,Martin Miller (Voestalpine),200.00,1.5393081,307.88
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-3001,16-Jun-2026,Fully billed,TRUE,Martin Miller (Voestalpine),200.00,1.5194628,303.91
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-3002,16-Jun-2026,Completed,TRUE,Martin Miller (Voestalpine),200.00,1.5375116,307.52
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-3142,20-Aug-2026,Fully billed,TRUE,Bohler (Voestalpine),"1,662.00",1.5201300,"2,526.40"
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,,P23-3143,20-Aug-2026,Fully billed,TRUE,Martin Miller (Voestalpine),"2,989.00",1.5192512,"4,541.04"
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,15-Oct-2025,P23-2466,29-Sep-2025,Completed,TRUE,Bohler (Voestalpine),200.00,1.6536997,330.74
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,15-May-2026,P23-2861,13-Apr-2026,Completed,TRUE,Martin Miller (Voestalpine),200.00,1.5403451,308.07
9079,2pt 23.80 (0.937) A HP35 Universal Autoflex COIL C/WISE,False,27-Jul-2026,P23-2931,05-May-2026,Ordered,TRUE,Bohler (Voestalpine),"2,000.00",1.4390904,"2,878.18"
9109,4pt 23.80 (0.937) A HP40 Viking Flex A SNN COIL C/WISE,False,,P23-2693,14-Jan-2026,Credited,TRUE,Bohler (Voestalpine),194.00,2.8061452,544.41
9109,4pt 23.80 (0.937) A HP40 Viking Flex A SNN COIL C/WISE,False,,P23-2731,30-Jan-2026,Completed,TRUE,Martin Miller (Voestalpine),200.00,2.7330686,546.63
9109,4pt 23.80 (0.937) A HP40 Viking Flex A SNN COIL C/WISE,False,,P23-3002,16-Jun-2026,Completed,TRUE,Martin Miller (Voestalpine),230.00,2.6742185,615.05
9109,4pt 23.80 (0.937) A HP40 Viking Flex A SNN COIL C/WISE,False,15-May-2026,P23-2861,13-Apr-2026,Completed,TRUE,Martin Miller (Voestalpine),200.00,2.6781813,535.64
9117,2pt 23.40 (.921) Crease SNN COIL,False,,P23-2729,29-Jan-2026,Completed,FALSE,Martin Miller (Voestalpine),200.00,1.0349142,207.00
9181,4pt 1.250 CB 8tpi Serr Ultra 8 Cur 85 x 90,false,21-Apr-2026,P23-2845,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,300.00,3.1660617,949.82
9181,4pt 1.250 CB 8tpi Serr Ultra 8 Cur 85 x 90,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,500.00,3.1660617,"1,583.03"
9182,4pt 1.250 CB 8tpi Serr Ultra 8 SNN COIL,false,06-May-2026,P23-2888,15-Apr-2026,Ordered,FALSE,National Steel Rule (NSR) - CLDF,300.00,2.1525615,645.77
9182,4pt 1.250 CB 8tpi Serr Ultra 8 SNN COIL,false,19-Aug-2026,P23-2889,15-Apr-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,"1,000.00",2.1525615,"2,152.56"
9198,Nail Heavy Duty Retainer,False,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,500.00,0.0758940,37.95
922,Rotary Die Joiner Set w/screws [50 Set],false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,400.00,1.2446616,497.86
9228,4pt 0.970 12tpi Perf Serr 02 x 02 SNotch COIL,false,28-Feb-2026,P23-2547,07-Nov-2025,Receiving,FALSE,National Steel Rule (NSR) - CLDF,100.00,2.0076160,200.76
9228,4pt 0.970 12tpi Perf Serr 02 x 02 SNotch COIL,false,30-Jul-2026,P23-2847,31-Mar-2026,Receiving,FALSE,National Steel Rule (NSR) - CLDF,100.00,1.8975060,189.75
9232,Bending Die Sets (34 pieces / set ),false,25-Sep-2025,P23-2443,19-Sep-2025,Completed,FALSE,Yitai,1.00,605.8880000,605.89
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-2467,29-Sep-2025,Completed,FALSE,Martin Miller (Voestalpine),484.00,1.6535212,800.30
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-2693,14-Jan-2026,Credited,FALSE,Bohler (Voestalpine),800.00,1.6138143,"1,291.06"
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-2729,29-Jan-2026,Completed,FALSE,Martin Miller (Voestalpine),200.00,1.5699603,314.01
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-2730,30-Jan-2026,Completed,FALSE,Martin Miller (Voestalpine),268.00,1.5725548,421.43
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-2731,30-Jan-2026,Completed,FALSE,Martin Miller (Voestalpine),300.00,1.5719112,471.59
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-2863,13-Apr-2026,Completed,FALSE,Martin Miller (Voestalpine),253.00,1.5393038,389.43
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-3001,16-Jun-2026,Fully billed,FALSE,Martin Miller (Voestalpine),300.00,1.5194901,455.86
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-3002,16-Jun-2026,Completed,FALSE,Martin Miller (Voestalpine),300.00,1.5374296,461.23
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-3142,20-Aug-2026,Fully billed,FALSE,Bohler (Voestalpine),850.00,1.5200157,"1,292.00"
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,,P23-3143,20-Aug-2026,Fully billed,FALSE,Martin Miller (Voestalpine),800.00,1.5192512,"1,215.40"
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,15-Oct-2025,P23-2466,29-Sep-2025,Completed,FALSE,Bohler (Voestalpine),400.00,1.6536104,661.48
9298,2pt 23.30 (.917) A UNI Autoflex COIL CC/WISE,False,15-May-2026,P23-2861,13-Apr-2026,Completed,FALSE,Martin Miller (Voestalpine),800.00,1.5403451,"1,232.27"
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-2467,29-Sep-2025,Completed,FALSE,Martin Miller (Voestalpine),800.00,1.6536551,"1,322.92"
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-2693,14-Jan-2026,Credited,FALSE,Bohler (Voestalpine),300.00,1.6139303,484.20
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-2729,29-Jan-2026,Completed,FALSE,Martin Miller (Voestalpine),200.00,1.5699603,314.01
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-2730,30-Jan-2026,Completed,FALSE,Martin Miller (Voestalpine),300.00,1.5726058,471.80
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-2731,30-Jan-2026,Completed,FALSE,Martin Miller (Voestalpine),300.00,1.5719112,471.59
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-2863,13-Apr-2026,Completed,FALSE,Martin Miller (Voestalpine),300.00,1.5393357,461.82
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-3001,16-Jun-2026,Fully billed,FALSE,Martin Miller (Voestalpine),300.00,1.5194901,455.86
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-3002,16-Jun-2026,Completed,FALSE,Martin Miller (Voestalpine),250.00,1.5374296,384.36
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-3003,16-Jun-2026,Completed,FALSE,Martin Miller (Voestalpine),898.00,1.5366877,"1,379.93"
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,,P23-3142,20-Aug-2026,Fully billed,FALSE,Bohler (Voestalpine),300.00,1.5197292,455.94
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,15-May-2026,P23-2861,13-Apr-2026,Completed,FALSE,Martin Miller (Voestalpine),900.00,1.5403451,"1,386.31"
9300,2pt 23.80 (.937) A UNI Autoflex COIL CC/WISE,False,20-May-2026,P23-2935,06-May-2026,Completed,FALSE,Bohler (Voestalpine),600.00,1.4262160,855.73
943,Grinding Disc 50mmD x 0.5mmT,,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,25.00,0.7589400,18.97
948,Grinding Disc 50mmD x 2.0mmT,,30-Sep-2025,P23-2424,16-Sep-2025,Received / credited,FALSE,JNL Manufacturing,25.00,0.5248390,13.12
9587458,Diecutting impression counter (non reset),,29-Apr-2026,P23-2886,15-Apr-2026,Completed,,JAMECO,12.00,38.8053925,465.66
97205,One way roller shaft,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,5.00,1.4341100,7.17
974,Martin Hoops - 270 mm Diameter with Notches Both Sides (Martin 922 - 924),false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,700.00,6.9063540,"4,834.45"
974,Martin Hoops - 270 mm Diameter with Notches Both Sides (Martin 922 - 924),false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,600.00,6.7970630,"4,078.24"
974,Martin Hoops - 270 mm Diameter with Notches Both Sides (Martin 922 - 924),false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,300.00,6.3854700,"1,915.64"
974,Martin Hoops - 270 mm Diameter with Notches Both Sides (Martin 922 - 924),false,25-Nov-2026,P23-3129,13-Aug-2026,Ordered,FALSE,JNL Manufacturing,400.00,6.4540385,"2,581.62"
975,Martin Hoops - 360mm Diameter (Martin 1228 - 1330),false,29-Jan-2026,P23-2667,29-Dec-2025,Completed,FALSE,JNL Manufacturing,200.00,7.3659960,"1,473.20"
975,Martin Hoops - 360mm Diameter (Martin 1228 - 1330),false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,500.00,7.3946070,"3,697.30"
976,Martin Hoops - 486mm Diameter (Martin DRO1624; 1628; 1636),false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,FALSE,JNL Manufacturing,500.00,10.3822992,"5,191.15"
976,Martin Hoops - 486mm Diameter (Martin DRO1624; 1628; 1636),false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,FALSE,JNL Manufacturing,400.00,10.2180024,"4,087.20"
976,Martin Hoops - 486mm Diameter (Martin DRO1624; 1628; 1636),false,30-Jul-2026,P23-2916,30-Apr-2026,Receiving / credited,FALSE,JNL Manufacturing,400.00,9.5992560,"3,839.70"
98278,Micro-switch touch block,,11-Aug-2026,P23-3099,30-Jul-2026,Ordered,FALSE,Hangzhou Youngsun Intelligent Company,10.00,2.2564825,22.56
98376,Main Chain Wheel,,26-Jan-2026,P23-2707,20-Jan-2026,Completed,FALSE,Hangzhou Youngsun Intelligent Company,26.00,0.0000000,0.00
98376,Main Chain Wheel,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,25.00,1.4341100,35.85
990124,Core Locator,,26-Jan-2026,P23-2707,20-Jan-2026,Completed,FALSE,Hangzhou Youngsun Intelligent Company,20.00,9.7617925,195.24
990124,Core Locator,,25-Mar-2026,P23-2813,11-Mar-2026,Completed,FALSE,Hangzhou Youngsun Intelligent Company,20.00,9.1368570,182.74
990124,Core Locator,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,100.00,1.4341100,143.41
990135,Pre-Stretch Roller,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,20.00,1.4341100,28.68
990137,Main roller,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,20.00,1.4341100,28.68
990144,Big Chain Wheel,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,4.00,1.4341100,5.74
990146,PRE STRETCH ROLLER SPRING,,11-Aug-2026,P23-3099,30-Jul-2026,Ordered,FALSE,Hangzhou Youngsun Intelligent Company,10.00,0.6180175,6.18
998,POWER LOCK,false,22-Dec-2025,P23-2459,22-Sep-2025,Completed,TRUE,JNL Manufacturing,500.00,0.5312580,265.63
998,POWER LOCK,false,29-Apr-2026,P23-2681,09-Jan-2026,Received / credited,TRUE,JNL Manufacturing,"2,200.00",0.5228510,"1,150.27"
99801,Black eye Sensor,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,5.00,1.4341100,7.17
99802,2000 Series Control panel screen,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,2.00,1.4341100,2.87
99804,Compressed spring offront roller wheel,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,50.00,1.4341100,71.70
99805,Washer of front roller wheel,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,10.00,1.4341100,14.34
99806,Lower tension spring of knife carrier,,08-Apr-2026,P23-2839,25-Mar-2026,Receiving,FALSE,Hangzhou Youngsun Intelligent Company,20.00,1.4341100,28.68
99807,Tension spring of lower taping head ,,25-Mar-2026,P23-2813,11-Mar-2026,Completed,FALSE,Hangzhou Youngsun Intelligent Company,20.00,0.2231904,4.46
999,Laser bed support pin (Copper),,30-Sep-2025,P23-2424,16-Sep-2025,Received / credited,FALSE,JNL Manufacturing,500.00,5.2483900,"2,624.20"
999,Laser bed support pin (Copper),,31-Jan-2026,P23-2703,19-Jan-2026,Completed,FALSE,JNL Manufacturing,200.00,5.2364550,"1,047.29"
A6116619,VH87 PP STRAPPING TAPE 19X66M BLACK (96 rolls),false,,P23-2645,12-Dec-2025,Completed,,Venus Hartung Pty Ltd,20.00,116.1600000,"2,323.20"
ACA00001,"0.80 x 2.60 CITO PLAST plus ""blue"" 105/2-3 (28 m / box)",,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,0.80 x 2.60 mm,CITO-SYSTEM GmbH,2.00,46.0930580,92.19
ACA00001,"0.80 x 2.60 CITO PLAST plus ""blue"" 105/2-3 (28 m / box)",,13-Jan-2026,P23-2418,11-Sep-2025,Completed,0.80 x 2.60 mm,CITO-SYSTEM GmbH,2.00,45.3622612,90.72
ACA00001,"0.80 x 2.60 CITO PLAST plus ""blue"" 105/2-3 (28 m / box)",,26-Feb-2026,P23-2549,07-Nov-2025,Completed,0.80 x 2.60 mm,CITO-SYSTEM GmbH,3.00,45.7222710,137.17
ACA00001,"0.80 x 2.60 CITO PLAST plus ""blue"" 105/2-3 (28 m / box)",,25-May-2026,P23-2682,09-Jan-2026,Completed,0.80 x 2.60 mm,CITO-SYSTEM GmbH,2.00,44.6673884,89.33
ACA00001,"0.80 x 2.60 CITO PLAST plus ""blue"" 105/2-3 (28 m / box)",,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,0.80 x 2.60 mm,CITO-SYSTEM GmbH,5.00,42.5655778,212.83
ACA00001,"0.80 x 2.60 CITO PLAST plus ""blue"" 105/2-3 (28 m / box)",,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,0.80 x 2.60 mm,CITO-SYSTEM GmbH,4.00,41.9304928,167.72
ACA00005,"0.38 x 0.55 CITO PLAST plus ""mauve"" 20/1-1.5 (28 m / box)",,25-May-2026,P23-2682,09-Jan-2026,Completed,0.38 x 0.55 mm,CITO-SYSTEM GmbH,4.00,44.6673884,178.67
ACA00005,"0.38 x 0.55 CITO PLAST plus ""mauve"" 20/1-1.5 (28 m / box)",,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,0.38 x 0.55 mm,CITO-SYSTEM GmbH,4.00,41.9304928,167.72
ACA00006,"0.38 x 0.8 CITO PLAST plus ""orange"" 32/1.5-2 (28 m / box)",False,25-May-2026,P23-2682,09-Jan-2026,Completed,0.38 x 0.8 mm,CITO-SYSTEM GmbH,2.00,44.6673884,89.33
ACA00006,"0.38 x 0.8 CITO PLAST plus ""orange"" 32/1.5-2 (28 m / box)",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,0.38 x 0.8 mm,CITO-SYSTEM GmbH,2.00,41.9304928,83.86
ACA00007,"0.38 x 1.0 CITO PLAST plus ""buff"" 40/2-3 (28 m / box)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,0.38 x 1.0 mm,CITO-SYSTEM GmbH,5.00,45.3622612,226.81
ACA00007,"0.38 x 1.0 CITO PLAST plus ""buff"" 40/2-3 (28 m / box)",False,26-Feb-2026,P23-2549,07-Nov-2025,Completed,0.38 x 1.0 mm,CITO-SYSTEM GmbH,7.00,45.7222710,320.06
ACA00007,"0.38 x 1.0 CITO PLAST plus ""buff"" 40/2-3 (28 m / box)",False,25-May-2026,P23-2682,09-Jan-2026,Completed,0.38 x 1.0 mm,CITO-SYSTEM GmbH,15.00,44.6673884,670.01
ACA00007,"0.38 x 1.0 CITO PLAST plus ""buff"" 40/2-3 (28 m / box)",False,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,0.38 x 1.0 mm,CITO-SYSTEM GmbH,10.00,42.5655778,425.66
ACA00007,"0.38 x 1.0 CITO PLAST plus ""buff"" 40/2-3 (28 m / box)",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,0.38 x 1.0 mm,CITO-SYSTEM GmbH,10.00,41.9304928,419.30
ACA00008,"0.38 x 1.20 CITO PLAST plus ""violet"" 45/2-3 (28 m / box)",,25-May-2026,P23-2682,09-Jan-2026,Completed,0.38 x 1.20 mm,CITO-SYSTEM GmbH,1.00,40.6636864,40.66
ACA00009,"0.45 x 1.3 CITO PLAST plus ""white"" 50/2-3 (28 m / box)",False,22-Sep-2025,P23-2409,08-Sep-2025,Completed,0.45 x 1.3 mm,CITO-SYSTEM GmbH,12.00,45.7946322,549.54
ACA00009,"0.45 x 1.3 CITO PLAST plus ""white"" 50/2-3 (28 m / box)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,0.45 x 1.3 mm,CITO-SYSTEM GmbH,140.00,45.3622612,"6,350.72"
ACA00009,"0.45 x 1.3 CITO PLAST plus ""white"" 50/2-3 (28 m / box)",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,0.45 x 1.3 mm,CITO-SYSTEM GmbH,20.00,41.9304928,838.61
ACA00010,"0.45 x 1.4 CITO PLAST plus ""light blue"" 55/2-3 (28 m / box)",,26-Feb-2026,P23-2549,07-Nov-2025,Completed,0.45 x 1.4 mm,CITO-SYSTEM GmbH,1.00,44.9560755,44.96
ACA00011,"0.45 x 1.5 CITO PLAST plus ""lime"" 57/2-3 (28 m / box)",,14-Jan-2026,P23-2671,30-Dec-2025,Completed,0.45 x 1.5 mm,CITO-SYSTEM GmbH,1.00,45.1028386,45.10
ACA00011,"0.45 x 1.5 CITO PLAST plus ""lime"" 57/2-3 (28 m / box)",,20-May-2026,P23-2938,08-May-2026,Fully billed,0.45 x 1.5 mm,CITO-SYSTEM GmbH,1.00,41.0048052,41.00
ACA00011,"0.45 x 1.5 CITO PLAST plus ""lime"" 57/2-3 (28 m / box)",,25-May-2026,P23-2682,09-Jan-2026,Completed,0.45 x 1.5 mm,CITO-SYSTEM GmbH,2.00,44.6673884,89.33
ACA00011,"0.45 x 1.5 CITO PLAST plus ""lime"" 57/2-3 (28 m / box)",,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,0.45 x 1.5 mm,CITO-SYSTEM GmbH,2.00,41.9304928,83.86
ACA00012,"0.50 x 1.6 CITO PLAST plus ""yellow"" 60/2-3 (28 m / box)",,22-Sep-2025,P23-2409,08-Sep-2025,Completed,0.50 x 1.6 mm,CITO-SYSTEM GmbH,4.00,45.7946322,183.18
ACA00012,"0.50 x 1.6 CITO PLAST plus ""yellow"" 60/2-3 (28 m / box)",,30-Oct-2025,P23-2511,16-Oct-2025,Receiving,0.50 x 1.6 mm,CITO-SYSTEM GmbH,12.00,46.0930580,553.12
ACA00012,"0.50 x 1.6 CITO PLAST plus ""yellow"" 60/2-3 (28 m / box)",,13-Jan-2026,P23-2418,11-Sep-2025,Completed,0.50 x 1.6 mm,CITO-SYSTEM GmbH,45.00,45.3622612,"2,041.30"
ACA00012,"0.50 x 1.6 CITO PLAST plus ""yellow"" 60/2-3 (28 m / box)",,25-May-2026,P23-2682,09-Jan-2026,Completed,0.50 x 1.6 mm,CITO-SYSTEM GmbH,22.00,44.6673884,982.68
ACA00012,"0.50 x 1.6 CITO PLAST plus ""yellow"" 60/2-3 (28 m / box)",,13-Aug-2026,P23-2864,13-Apr-2026,Fully billed,0.50 x 1.6 mm,CITO-SYSTEM GmbH,10.00,42.5655778,425.66
ACA00012,"0.50 x 1.6 CITO PLAST plus ""yellow"" 60/2-3 (28 m / box)",,21-Oct-2026,P23-3010,17-Jun-2026,Ordered,0.50 x 1.6 mm,CITO-SYSTEM GmbH,10.00,42.2163452,422.16
ACA00012,"0.50 x 1.6 CITO PLAST plus ""yellow"" 60/2-3 (28 m / box)",,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,0.50 x 1.6 mm,CITO-SYSTEM GmbH,24.00,41.9304928,"1,006.33"
ACA00015,"0.60 x 2.0 CITO PLAST plus ""green"" 75/2-3 (28 m / box)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,0.60 x 2.0 mm,CITO-SYSTEM GmbH,5.00,45.3622612,226.81
ACA00015,"0.60 x 2.0 CITO PLAST plus ""green"" 75/2-3 (28 m / box)",False,25-May-2026,P23-2682,09-Jan-2026,Completed,0.60 x 2.0 mm,CITO-SYSTEM GmbH,2.00,44.6673884,89.33
ACA00017,"0.7 x 2.3 CITO PLAST plus ""red"" 90/2-3 (28 m / box)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,0.7 x 2.3 mm,CITO-SYSTEM GmbH,4.00,45.3622612,181.45
ACA00017,"0.7 x 2.3 CITO PLAST plus ""red"" 90/2-3 (28 m / box)",False,24-Feb-2026,P23-2758,10-Feb-2026,Completed,0.7 x 2.3 mm,CITO-SYSTEM GmbH,2.00,43.1932214,86.39
ACA00017,"0.7 x 2.3 CITO PLAST plus ""red"" 90/2-3 (28 m / box)",False,20-May-2026,P23-2938,08-May-2026,Fully billed,0.7 x 2.3 mm,CITO-SYSTEM GmbH,2.00,41.7036584,83.41
ACA00017,"0.7 x 2.3 CITO PLAST plus ""red"" 90/2-3 (28 m / box)",False,25-May-2026,P23-2682,09-Jan-2026,Completed,0.7 x 2.3 mm,CITO-SYSTEM GmbH,10.00,44.6673884,446.67
ACA00017,"0.7 x 2.3 CITO PLAST plus ""red"" 90/2-3 (28 m / box)",False,21-Oct-2026,P23-3010,17-Jun-2026,Ordered,0.7 x 2.3 mm,CITO-SYSTEM GmbH,5.00,42.2163452,211.08
ACA01003,"1.50 x 5.00 CITO PLAST plus ""black"" 200/4 (14 m / box)",,27-Nov-2025,P23-2557,13-Nov-2025,Completed,1.50 x 5.00 mm,CITO-SYSTEM GmbH,1.00,45.3743214,45.37
ACA01003,"1.50 x 5.00 CITO PLAST plus ""black"" 200/4 (14 m / box)",,26-Feb-2026,P23-2549,07-Nov-2025,Completed,1.50 x 5.00 mm,CITO-SYSTEM GmbH,2.00,45.7222710,91.44
ACA01003,"1.50 x 5.00 CITO PLAST plus ""black"" 200/4 (14 m / box)",,15-Apr-2026,P23-2849,01-Apr-2026,Completed,1.50 x 5.00 mm,CITO-SYSTEM GmbH,1.00,42.1247649,42.12
ACA01003,"1.50 x 5.00 CITO PLAST plus ""black"" 200/4 (14 m / box)",,20-May-2026,P23-2938,08-May-2026,Fully billed,1.50 x 5.00 mm,CITO-SYSTEM GmbH,3.00,41.0048052,123.01
ACA01003,"1.50 x 5.00 CITO PLAST plus ""black"" 200/4 (14 m / box)",,28-Jul-2026,P23-3066,14-Jul-2026,Fully billed,1.50 x 5.00 mm,CITO-SYSTEM GmbH,2.00,42.1552744,84.31
ACA01003,"1.50 x 5.00 CITO PLAST plus ""black"" 200/4 (14 m / box)",,21-Oct-2026,P23-3010,17-Jun-2026,Ordered,1.50 x 5.00 mm,CITO-SYSTEM GmbH,4.00,42.2163452,168.87
ACB00001,"0.38 x 1.0 CITO PLAST off-center ""buff"" 40/2-3 (28 m / box)",False,25-May-2026,P23-2682,09-Jan-2026,Completed,0.38 x 1.0 mm,CITO-SYSTEM GmbH,3.00,44.6673884,134.00
ACB00001,"0.38 x 1.0 CITO PLAST off-center ""buff"" 40/2-3 (28 m / box)",False,25-Nov-2026,P23-3131,13-Aug-2026,Ordered,0.38 x 1.0 mm,CITO-SYSTEM GmbH,5.00,41.9304928,209.65
ACB00002,"0.45 x 1.3 CITO PLAST off-center ""white"" 50/2-3 (28 m / box)",False,13-Jan-2026,P23-2418,11-Sep-2025,Completed,0.45 x 1.3 mm,CITO-SYSTEM GmbH,25.00,45.3622612,"1,134.06"
ACB00002,"0.45 x 1.3 CITO PLAST off-center ""white"" 50/2-3 (28 m / box)",False,24-Feb-2026,P23-2758,10-Feb-2026,Completed,0.45 x 1.3 mm,CITO-SYSTEM GmbH,10.00,43.1932214,431.93
ACB00002,"0.45 x 1.3 CITO PLAST off-center ""white"" 50/2-3 (28 m / box)",False,26-Feb-2026,P23-2549,07-Nov-2025,Completed,0.45 x 1.3 mm,CITO-SYSTEM GmbH,1.00,45.7222710,45.72
ACB00002,"0.45 x 1.3 CITO PLAST off-center ""white"" 50/2-3 (28 m / box)",False,20-May-2026,P23-2938,08-May-2026,Fully billed,0.45 x 1.3 mm,CITO-SYSTEM GmbH,10.00,41.7036584,417.04
